,age,gender,education,country,ethnicity,nscore,escore,oscore,ascore,cscore,impuslive,ss,mushrooms
775,-0.95197,0.48246,-0.61113,0.96082,-0.31685,1.49158,-1.50796,-3.27393,0.76096,-0.89891,-1.37983,-1.54858,non-user
776,0.49788,-0.48246,1.16365,0.96082,-0.31685,1.02119,-0.15487,-0.17779,-1.21213,-0.00665,-0.71126,-0.84637,user
777,-0.07854,-0.48246,-1.7379,-0.57009,-0.31685,0.41667,-0.15487,-0.17779,-0.15487,-0.52745,0.19268,0.7654,non-user
778,0.49788,-0.48246,-1.7379,0.96082,-0.31685,0.41667,0.63779,-0.71727,-0.76096,-0.27607,-0.21712,-0.21575,non-user
779,-0.95197,-0.48246,-0.05921,0.96082,-0.31685,-0.92104,-0.30033,-0.71727,0.59042,0.41594,-0.71126,-1.54858,non-user
780,-0.07854,-0.48246,-1.22751,-0.57009,-0.31685,0.31287,0.32197,0.88309,1.11406,-0.78155,0.52975,0.07987,user
781,-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,1.02119,-0.94779,1.43533,-0.15487,-1.25773,0.88113,0.40148,user
782,-0.95197,-0.48246,0.45468,-0.09765,-0.31685,0.62967,-2.11437,-2.8595,0.94156,-1.38502,-0.71126,-1.18084,non-user
783,1.82213,0.48246,-0.05921,0.96082,-0.31685,-0.14882,0.63779,-0.01928,-0.76096,-0.40581,-0.21712,0.07987,user
784,1.09449,0.48246,-0.05921,0.96082,-0.31685,0.52135,-0.57545,-0.45174,-0.45321,0.7583,0.19268,-1.18084,non-user
785,0.49788,-0.48246,-0.05921,-0.28519,-0.31685,-1.1943,-0.80615,0.7233,-0.45321,0.25953,1.29221,-0.21575,user
786,-0.95197,-0.48246,-2.43591,-0.09765,-0.31685,0.13606,-0.30033,-0.01928,0.43852,-1.13788,-0.21712,0.40148,user
787,-0.07854,0.48246,-1.7379,0.96082,-0.31685,-1.86962,0.96248,-0.97631,2.23427,2.33337,-1.37983,-0.84637,non-user
788,0.49788,0.48246,0.45468,0.96082,-0.31685,0.04257,0.47617,-0.17779,0.94156,0.25953,0.19268,-0.21575,user
789,0.49788,0.48246,-1.22751,0.96082,-0.31685,-1.69163,0.80523,-0.17779,-0.01729,1.63088,0.19268,0.07987,non-user
790,1.09449,-0.48246,-0.05921,-0.57009,-1.10702,-1.05308,-0.94779,-0.97631,-0.76096,0.7583,-1.37983,-0.52593,non-user
791,-0.07854,-0.48246,-1.22751,-0.57009,-0.31685,1.23461,-1.23177,-2.39883,-1.07533,-0.78155,1.29221,-0.21575,user
792,1.82213,-0.48246,0.45468,0.96082,-0.31685,0.62967,-0.43999,1.24033,0.94156,-1.13788,-0.71126,-0.21575,non-user
793,-0.07854,0.48246,-0.05921,0.96082,-1.10702,0.04257,0.00332,-0.97631,-0.45321,0.93949,0.52975,-0.52593,non-user
794,0.49788,-0.48246,-0.05921,0.96082,-0.31685,-0.79151,-0.15487,-0.01928,1.81866,-0.65253,-0.21712,-1.18084,non-user
795,0.49788,0.48246,0.45468,0.96082,-0.31685,-1.32828,0.63779,0.88309,-0.45321,0.25953,-1.37983,-1.54858,non-user
796,1.82213,0.48246,0.45468,0.96082,-0.31685,2.28554,0.16767,0.44585,-1.6209,-0.78155,1.29221,0.07987,non-user
797,-0.07854,0.48246,0.45468,-0.57009,-0.31685,-0.24649,0.63779,1.24033,0.76096,0.58489,0.19268,1.2247,user
798,-0.07854,0.48246,0.45468,-0.09765,-0.31685,-1.43907,1.74091,-0.84732,-0.60633,0.58489,0.88113,0.40148,non-user
799,0.49788,0.48246,1.16365,0.96082,-0.31685,1.37297,0.32197,0.7233,0.28783,-0.78155,-1.37983,0.07987,non-user
800,-0.07854,0.48246,1.16365,0.96082,-0.31685,1.02119,-0.94779,-0.71727,1.2861,0.93949,-1.37983,-1.54858,non-user
801,1.82213,0.48246,0.45468,0.96082,-0.31685,-1.86962,1.58487,0.44585,0.76096,1.63088,0.19268,-0.52593,non-user
802,-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,-1.05308,2.32338,1.06238,-0.15487,0.93949,0.88113,0.7654,user
803,-0.07854,0.48246,0.45468,0.96082,-0.31685,-0.34799,-0.43999,-1.42424,1.11406,0.93949,-1.37983,-1.54858,non-user
804,1.09449,0.48246,0.45468,0.96082,-0.31685,0.22393,0.63779,-0.97631,0.76096,-0.52745,-1.37983,-2.07848,non-user
805,0.49788,-0.48246,1.16365,0.96082,-0.31685,0.22393,-1.23177,-0.84732,-1.07533,0.7583,-1.37983,-0.84637,non-user
806,2.59171,-0.48246,0.45468,0.96082,-0.31685,-1.86962,-0.15487,-0.58331,2.46262,0.41594,-1.37983,-2.07848,non-user
807,-0.07854,0.48246,0.45468,-0.57009,-0.31685,-1.05308,-1.50796,0.14143,0.28783,0.25953,-0.21712,0.7654,user
808,-0.95197,0.48246,1.16365,0.96082,-0.31685,0.13606,0.32197,-0.97631,1.61108,0.93949,-0.71126,-1.18084,user
809,1.09449,0.48246,-0.05921,0.96082,-0.31685,0.62967,0.80523,0.44585,-0.30172,-0.78155,1.29221,1.92173,non-user
810,2.59171,0.48246,-1.7379,0.96082,-0.31685,-1.1943,-1.7625,-2.8595,-1.47955,0.25953,0.52975,-2.07848,non-user
811,0.49788,0.48246,-1.7379,0.96082,-0.31685,-0.14882,0.16767,-0.71727,-1.6209,0.25953,-0.21712,-0.52593,user
812,-0.95197,-0.48246,-1.22751,0.96082,-0.31685,-0.58016,-0.69509,1.65653,1.81866,-1.13788,-0.21712,-0.52593,non-user
813,0.49788,0.48246,1.16365,0.96082,0.1144,2.61139,0.47617,-1.55521,-0.30172,1.46191,-0.21712,-0.84637,non-user
814,0.49788,0.48246,-0.05921,0.96082,-0.31685,0.41667,-0.15487,-0.97631,1.11406,-0.65253,-1.37983,-1.18084,non-user
815,1.09449,0.48246,-0.61113,0.96082,-0.31685,-0.79151,0.47617,-1.42424,-0.91699,-0.52745,-0.71126,0.07987,non-user
816,0.49788,-0.48246,-0.05921,0.24923,-0.31685,0.62967,-0.57545,0.14143,-1.772,-0.40581,0.52975,-0.21575,non-user
817,-0.07854,0.48246,-0.05921,0.96082,-0.31685,1.13281,0.00332,-0.17779,-0.76096,-0.40581,0.19268,-0.21575,non-user
818,-0.95197,0.48246,0.45468,-0.57009,-0.31685,0.31287,-0.15487,-0.58331,-0.30172,1.30612,-0.71126,-0.52593,user
819,0.49788,-0.48246,-1.22751,0.96082,-0.31685,0.31287,-0.69509,-0.45174,-0.45321,-0.14277,0.19268,0.7654,non-user
820,1.09449,-0.48246,0.45468,0.96082,-0.31685,0.04257,-0.30033,-0.31776,-0.76096,-0.40581,1.29221,-0.52593,non-user
821,-0.95197,0.48246,-0.61113,-0.28519,-0.31685,-1.69163,0.47617,0.88309,-0.30172,-1.78169,0.19268,0.40148,user
822,-0.07854,-0.48246,0.45468,0.96082,-1.10702,1.37297,-0.30033,-0.97631,-0.30172,-0.27607,0.19268,-0.52593,non-user
823,-0.95197,0.48246,0.45468,-0.28519,-0.31685,0.22393,0.32197,2.44904,0.43852,-1.64101,0.19268,-0.21575,non-user
824,1.09449,0.48246,1.16365,0.96082,-0.31685,-0.34799,0.00332,-0.45174,-0.30172,-1.38502,1.86203,-0.52593,non-user
825,0.49788,-0.48246,-0.05921,0.96082,-0.31685,1.02119,-0.43999,-2.39883,-0.30172,0.7583,-1.37983,-2.07848,non-user
826,0.49788,0.48246,0.45468,0.96082,-0.31685,-0.46725,0.96248,-0.84732,0.28783,1.13407,0.19268,-0.21575,non-user
827,1.09449,-0.48246,-1.22751,0.96082,-0.31685,1.02119,-1.37639,0.44585,0.94156,-1.38502,0.88113,0.40148,user
828,0.49788,0.48246,-0.05921,0.24923,-0.31685,-0.34799,0.16767,-0.97631,0.76096,0.41594,-1.37983,-1.18084,non-user
829,-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,-1.55078,0.16767,2.15324,-0.30172,-0.00665,0.88113,0.40148,user
830,-0.07854,-0.48246,-0.61113,0.96082,-0.31685,0.62967,0.32197,-0.71727,-0.30172,-0.00665,-0.21712,-1.54858,non-user
831,-0.07854,0.48246,0.45468,0.96082,-0.31685,2.28554,-2.11437,-0.97631,1.11406,-0.65253,-1.37983,-0.84637,non-user
832,-0.95197,-0.48246,0.45468,-0.57009,-0.31685,-0.46725,1.11406,0.88309,-0.30172,1.81175,-0.71126,-0.21575,user
833,0.49788,-0.48246,1.98437,0.96082,-0.31685,-1.86962,1.2861,0.29338,0.76096,1.46191,-0.21712,0.40148,non-user
834,-0.07854,0.48246,1.16365,0.96082,-0.31685,-0.58016,-0.43999,-1.55521,0.76096,-0.52745,-1.37983,-2.07848,non-user
835,0.49788,0.48246,1.98437,-0.57009,-0.31685,-0.24649,-0.15487,0.7233,0.13136,2.33337,-1.37983,-1.54858,user
836,1.09449,-0.48246,0.45468,-0.57009,-0.31685,-1.1943,0.63779,2.44904,0.76096,1.30612,-1.37983,0.07987,user
837,1.09449,0.48246,-0.61113,0.24923,-0.31685,0.31287,0.63779,-1.11902,0.28783,1.46191,-0.71126,-0.84637,non-user
838,0.49788,-0.48246,1.16365,0.96082,-0.31685,-0.14882,0.00332,-0.01928,1.11406,-0.14277,-0.21712,0.40148,non-user
839,0.49788,0.48246,0.45468,-0.57009,-0.31685,-0.05188,-0.94779,0.29338,1.11406,-0.89891,0.88113,-0.21575,user
840,-0.95197,0.48246,1.16365,0.96082,0.126,0.62967,0.32197,-0.58331,0.13136,0.7583,-0.21712,-0.21575,non-user
841,-0.95197,0.48246,0.45468,0.96082,-0.31685,0.31287,-0.80615,1.06238,0.76096,0.93949,0.19268,-0.21575,user
842,-0.07854,0.48246,0.45468,0.96082,-0.31685,-0.58016,0.16767,-0.58331,0.76096,-1.13788,-0.21712,0.07987,user
843,-0.07854,-0.48246,0.45468,0.24923,-0.31685,1.13281,0.16767,-0.31776,0.43852,-0.78155,0.52975,0.7654,user
844,-0.95197,0.48246,-0.61113,0.24923,-0.31685,0.62967,-0.94779,0.44585,0.59042,1.13407,1.86203,1.2247,user
845,-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,1.02119,-1.7625,0.58331,-0.15487,-2.57309,0.88113,-0.21575,user
846,0.49788,-0.48246,0.45468,0.96082,-0.31685,-0.34799,-0.30033,0.14143,-0.30172,-1.64101,-0.21712,-0.84637,user
847,1.09449,-0.48246,1.16365,0.96082,-0.31685,-1.86962,1.58487,-0.01928,1.61108,1.30612,-1.37983,-0.84637,non-user
848,-0.95197,-0.48246,-1.22751,0.96082,-0.31685,-2.05048,-0.30033,0.14143,-0.15487,-0.89891,0.88113,0.40148,non-user
849,0.49788,-0.48246,-0.05921,0.96082,-0.31685,0.41667,0.16767,-0.01928,-0.45321,-0.52745,-0.21712,0.40148,user
850,-0.95197,-0.48246,0.45468,0.96082,-0.31685,-0.34799,0.63779,0.44585,-0.30172,0.7583,-0.21712,0.07987,user
851,-0.07854,0.48246,-0.61113,-0.57009,0.126,-0.05188,1.45421,2.15324,-0.91699,-0.52745,1.29221,1.2247,user
852,-0.07854,0.48246,1.16365,0.96082,-0.31685,0.91093,-0.43999,-1.42424,0.76096,-0.65253,-1.37983,-0.52593,non-user
853,1.82213,-0.48246,-0.61113,-0.57009,-0.31685,-0.24649,-1.37639,-0.17779,-1.34289,0.93949,0.52975,-0.84637,non-user
854,-0.95197,-0.48246,-0.05921,0.96082,-0.31685,0.22393,0.63779,-1.82919,-1.07533,-0.89891,0.88113,0.40148,user
855,0.49788,0.48246,0.45468,-0.57009,-0.31685,1.72012,-1.7625,-0.58331,-0.30172,-1.25773,0.88113,-0.84637,non-user
856,-0.07854,0.48246,-0.61113,-0.57009,-0.31685,0.52135,1.93886,1.43533,-0.30172,0.93949,-0.71126,1.2247,user
857,-0.95197,0.48246,-0.61113,0.21128,-0.31685,2.28554,-0.43999,-0.17779,0.76096,-2.18109,1.29221,0.40148,non-user
858,1.82213,-0.48246,0.45468,0.96082,-0.31685,-0.46725,-0.80615,0.14143,0.28783,0.93949,-1.37983,-1.18084,non-user
859,-0.07854,-0.48246,0.45468,0.96082,-0.31685,1.23461,-1.7625,-0.31776,0.13136,0.41594,-1.37983,-0.21575,user
860,-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,0.52135,-0.30033,-0.58331,-0.76096,-0.52745,-0.21712,0.7654,user
861,1.09449,-0.48246,-2.43591,0.96082,-0.31685,-1.05308,1.11406,0.44585,0.76096,1.13407,-0.71126,0.40148,user
862,-0.07854,0.48246,0.45468,0.24923,-0.31685,0.62967,-0.15487,0.14143,-0.01729,-1.13788,0.19268,1.2247,user
863,1.09449,-0.48246,-0.05921,0.96082,-0.31685,0.13606,0.00332,-0.45174,-0.60633,0.7583,-0.21712,0.40148,non-user
864,-0.07854,0.48246,1.16365,-0.57009,-0.31685,0.13606,-0.94779,1.43533,0.13136,0.58489,0.52975,1.92173,user
865,-0.95197,0.48246,-1.22751,-0.57009,-0.31685,-1.05308,0.32197,1.88511,-0.91699,-1.78169,0.19268,0.7654,non-user
866,-0.07854,0.48246,0.45468,0.96082,-0.31685,1.02119,-0.94779,-0.01928,-0.30172,-1.64101,0.52975,0.7654,user
867,-0.95197,0.48246,-0.61113,0.96082,-0.31685,2.127,-2.72827,-1.11902,-0.45321,-2.42317,-0.71126,-0.84637,non-user
868,0.49788,-0.48246,-0.05921,-0.57009,-0.31685,0.52135,-1.09207,-0.45174,0.13136,-1.13788,0.88113,-0.84637,user
869,1.09449,-0.48246,-0.05921,0.96082,-0.31685,0.13606,0.47617,-0.84732,-1.47955,0.41594,1.29221,1.2247,non-user
870,0.49788,-0.48246,0.45468,-0.57009,0.1144,-0.14882,-0.94779,1.24033,-0.60633,-1.64101,0.52975,1.2247,user
871,-0.07854,0.48246,0.45468,0.96082,-0.31685,-0.24649,0.47617,0.7233,1.61108,-0.14277,-0.71126,0.7654,user
872,-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,-0.79151,-0.30033,-0.58331,0.76096,-0.27607,-0.21712,-1.18084,user
873,0.49788,-0.48246,-0.05921,0.24923,-0.31685,1.60383,0.16767,-0.45174,-0.01729,1.81175,1.29221,1.92173,non-user
874,0.49788,0.48246,1.16365,0.96082,-0.31685,-0.79151,0.32197,-0.01928,-0.15487,1.13407,-0.21712,-0.21575,non-user
875,2.59171,-0.48246,-2.43591,0.96082,-0.31685,-1.1943,0.47617,-1.11902,-0.60633,1.81175,-0.21712,-1.18084,non-user
876,-0.07854,-0.48246,0.45468,-0.09765,-0.31685,1.02119,0.16767,0.58331,0.43852,0.7583,-1.37983,0.7654,non-user
877,-0.07854,0.48246,-0.05921,0.96082,-0.31685,-0.79151,-0.15487,-2.21069,-0.60633,1.46191,-1.37983,-2.07848,non-user
878,1.09449,-0.48246,0.45468,0.96082,-0.31685,-0.46725,0.16767,-0.31776,-0.45321,1.46191,0.19268,-0.84637,non-user
879,0.49788,-0.48246,-0.05921,0.96082,-0.31685,0.82562,-0.80615,-0.58331,0.43852,-0.40581,0.19268,0.40148,non-user
880,-0.95197,0.48246,0.45468,-0.57009,1.90725,1.23461,1.93886,1.65653,-0.15487,-0.52745,1.29221,1.2247,user
881,-0.95197,0.48246,-0.61113,0.96082,-0.31685,1.23461,1.11406,0.44585,0.59042,0.93949,-0.71126,0.07987,non-user
882,-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,0.31287,-0.57545,-0.31776,-1.47955,-0.89891,-1.37983,0.7654,non-user
883,1.09449,-0.48246,-2.43591,0.21128,-0.31685,-0.05188,-0.94779,-0.01928,1.11406,-1.0145,0.19268,1.2247,non-user
884,1.82213,-0.48246,-0.61113,0.96082,-0.31685,0.62967,-1.7625,-1.11902,-0.76096,-1.78169,0.52975,0.07987,user
885,-0.95197,-0.48246,-1.22751,-0.57009,-0.31685,1.37297,0.63779,-0.31776,-1.34289,-1.64101,1.29221,1.2247,user
886,-0.95197,-0.48246,1.16365,-0.57009,-0.31685,0.22393,1.58487,0.14143,-1.6209,-1.0145,0.52975,0.40148,non-user
887,1.82213,0.48246,1.16365,-0.57009,-0.31685,-2.52197,1.11406,1.88511,1.2861,-1.0145,-0.71126,-0.52593,non-user
888,-0.95197,-0.48246,0.45468,-0.57009,-0.31685,0.41667,-1.92173,0.88309,-0.15487,-0.52745,0.19268,-0.52593,user
889,1.82213,0.48246,0.45468,0.96082,-0.31685,-0.14882,-0.15487,0.14143,0.76096,-0.52745,0.88113,-1.18084,non-user
890,-0.07854,0.48246,1.98437,0.96082,-0.31685,1.23461,-1.09207,-1.27553,1.61108,0.25953,-1.37983,-1.54858,non-user
891,0.49788,0.48246,0.45468,-0.57009,-0.31685,1.02119,-0.30033,1.06238,-1.07533,0.41594,-1.37983,-0.84637,non-user
892,-0.07854,-0.48246,-1.43719,0.24923,-0.31685,1.37297,-0.80615,-0.45174,-1.92595,-1.64101,0.19268,-0.52593,user
893,-0.07854,-0.48246,0.45468,0.24923,-0.31685,-0.92104,-0.30033,-0.17779,-1.92595,-0.27607,0.52975,-1.54858,non-user
894,0.49788,0.48246,-1.7379,0.96082,-0.31685,-0.79151,0.00332,-1.11902,-0.30172,0.25953,0.19268,-0.21575,non-user
895,0.49788,0.48246,0.45468,0.96082,-0.31685,-0.34799,0.63779,0.58331,-0.30172,-0.00665,0.88113,0.7654,user
896,0.49788,0.48246,0.45468,0.96082,-0.31685,0.62967,-1.50796,-0.31776,0.28783,-0.14277,-0.71126,-2.07848,non-user
897,-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,-0.58016,-0.15487,-0.84732,1.11406,0.41594,-1.37983,-0.84637,user
898,-0.95197,-0.48246,-1.43719,-0.09765,-0.31685,0.31287,0.63779,-0.31776,-0.30172,-1.25773,0.88113,1.2247,user
899,1.09449,-0.48246,-1.43719,0.96082,-0.31685,0.91093,-1.09207,-1.68062,0.28783,-0.78155,-0.71126,0.07987,non-user
900,-0.07854,-0.48246,-0.61113,-0.57009,-0.31685,-2.05048,0.00332,2.15324,-0.91699,0.41594,-0.21712,0.40148,user
901,-0.95197,0.48246,-0.61113,-0.57009,-1.10702,1.37297,-2.03972,0.88309,-0.01729,-1.13788,-0.21712,0.40148,user
902,-0.07854,-0.48246,-0.61113,-0.28519,-0.31685,1.72012,-0.43999,-0.58331,-0.45321,-1.0145,0.19268,0.40148,user
903,0.49788,0.48246,0.45468,0.96082,-0.22166,0.13606,1.2861,-0.97631,0.43852,-0.00665,-0.21712,-0.21575,non-user
904,0.49788,0.48246,-0.05921,0.96082,-0.31685,-0.34799,-0.57545,-0.58331,-0.91699,0.25953,-0.71126,-1.54858,user
905,-0.07854,-0.48246,0.45468,-0.57009,-0.31685,-0.46725,0.96248,-0.01928,0.43852,-0.00665,0.88113,1.92173,user
906,1.82213,-0.48246,0.45468,0.96082,-0.31685,-0.46725,1.2861,0.44585,0.13136,1.13407,0.52975,0.40148,non-user
907,-0.07854,-0.48246,-0.61113,-0.57009,-0.31685,-0.79151,2.127,0.88309,0.43852,-0.65253,1.86203,1.92173,user
908,1.09449,0.48246,-1.7379,0.96082,-0.31685,-0.46725,0.63779,-1.11902,1.11406,0.12331,0.19268,-0.52593,user
909,-0.95197,-0.48246,1.16365,-0.28519,-0.31685,0.41667,-0.94779,0.44585,-0.30172,0.41594,0.19268,0.40148,user
910,-0.95197,0.48246,-0.61113,-0.57009,-0.31685,0.82562,-0.43999,0.88309,0.43852,-0.52745,0.52975,1.2247,user
911,-0.95197,-0.48246,0.45468,0.96082,-0.31685,-0.46725,0.00332,-1.11902,1.45039,-0.78155,-0.21712,1.2247,non-user
912,-0.07854,0.48246,0.45468,-0.57009,0.1144,-0.34799,0.00332,1.24033,-0.15487,0.41594,0.88113,0.40148,user
913,-0.07854,-0.48246,-0.61113,-0.57009,-0.31685,0.82562,-1.37639,0.44585,-1.07533,-1.13788,0.19268,0.7654,user
914,-0.95197,0.48246,0.45468,-0.57009,-0.31685,0.82562,-1.09207,1.43533,0.28783,1.13407,0.88113,1.92173,user
915,-0.95197,-0.48246,-0.61113,0.96082,-0.31685,-0.05188,-0.69509,0.29338,-2.21844,-1.25773,0.19268,0.7654,user
916,-0.07854,-0.48246,1.16365,-0.28519,-0.31685,-1.05308,2.57309,0.58331,-1.47955,-0.40581,-0.21712,1.2247,user
917,0.49788,-0.48246,1.98437,-0.28519,-0.31685,1.72012,-0.15487,0.88309,-1.07533,-0.40581,-0.21712,-0.21575,non-user
918,1.09449,0.48246,0.45468,-0.57009,-0.31685,1.60383,-2.32338,0.14143,-0.01729,-2.04506,0.88113,-2.07848,non-user
919,-0.07854,-0.48246,-1.7379,0.96082,-0.31685,-0.34799,0.00332,-0.58331,-0.91699,0.7583,0.52975,0.40148,non-user
920,-0.07854,0.48246,1.16365,0.96082,-0.31685,0.41667,-0.57545,0.58331,0.43852,-1.0145,1.86203,0.7654,non-user
921,-0.07854,-0.48246,0.45468,0.96082,-0.31685,-1.1943,-0.57545,-1.68062,0.28783,1.30612,-1.37983,-0.84637,non-user
922,1.09449,-0.48246,-0.05921,0.96082,-0.31685,-0.79151,-0.43999,-0.01928,1.81866,0.7583,-0.71126,-0.52593,non-user
923,-0.95197,-0.48246,0.45468,-0.09765,-0.31685,-1.69163,0.16767,-0.01928,-0.30172,-1.5184,0.19268,0.07987,user
924,-0.95197,-0.48246,0.45468,-0.57009,-0.31685,0.52135,-0.94779,-0.45174,-0.15487,-0.14277,-0.21712,0.07987,user
925,1.82213,-0.48246,0.45468,0.96082,-0.31685,0.13606,-0.57545,-0.84732,-0.45321,-1.25773,0.52975,0.07987,non-user
926,0.49788,0.48246,1.16365,0.96082,-0.31685,-0.58016,0.47617,-0.58331,-0.30172,0.93949,-0.21712,-0.84637,non-user
927,-0.07854,-0.48246,-0.05921,-0.57009,0.1144,-0.46725,2.32338,2.44904,1.2861,1.30612,-0.21712,0.40148,user
928,1.82213,-0.48246,-1.7379,0.96082,-0.31685,0.31287,-0.30033,-0.71727,-1.6209,0.41594,-0.21712,-1.18084,non-user
929,-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,-0.92104,0.47617,0.44585,0.43852,0.41594,-0.71126,-0.52593,user
930,0.49788,0.48246,-0.61113,-0.28519,-0.31685,1.72012,-0.94779,-1.82919,0.76096,-1.0145,0.19268,-2.07848,non-user
931,-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,0.41667,1.58487,1.06238,0.43852,-0.27607,0.52975,1.2247,user
932,-0.95197,0.48246,-0.61113,-0.28519,-0.31685,-1.05308,0.80523,1.65653,-1.21213,-2.30408,-0.21712,0.7654,user
933,0.49788,-0.48246,1.16365,0.96082,-0.31685,-0.67825,0.96248,0.88309,2.23427,1.81175,-0.21712,0.40148,non-user
934,-0.07854,0.48246,-0.61113,0.24923,-0.31685,-0.92104,0.16767,-0.17779,1.11406,0.58489,-0.71126,0.07987,user
935,1.09449,-0.48246,1.98437,-0.09765,-0.31685,0.62967,0.16767,0.88309,2.46262,0.25953,-0.71126,0.40148,user
936,-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,-0.05188,0.96248,-1.27553,-2.35413,-0.89891,1.29221,1.92173,user
937,-0.07854,0.48246,0.45468,-0.57009,-0.31685,1.8399,-1.92173,1.88511,-0.91699,0.25953,0.19268,1.92173,non-user
938,-0.95197,-0.48246,-1.43719,-0.57009,-0.31685,0.73545,-1.23177,0.58331,-0.60633,-0.40581,0.52975,0.40148,user
939,0.49788,-0.48246,-0.61113,0.96082,-0.31685,0.82562,0.47617,1.43533,0.13136,-2.30408,1.29221,1.2247,non-user
940,-0.95197,-0.48246,-0.05921,0.96082,-0.31685,-1.1943,0.63779,-0.01928,0.28783,-0.52745,-0.21712,-0.52593,non-user
941,1.09449,0.48246,0.45468,0.96082,-0.31685,-1.32828,1.74091,-0.01928,0.13136,2.04506,-1.37983,-0.84637,non-user
942,-0.95197,-0.48246,-0.61113,0.96082,-0.31685,0.31287,0.32197,-0.31776,0.76096,-1.78169,0.19268,0.7654,user
943,-0.95197,-0.48246,0.45468,-0.57009,-0.31685,0.41667,-0.30033,0.44585,-0.91699,0.25953,0.52975,0.40148,user
944,-0.95197,0.48246,1.16365,0.96082,-0.31685,0.31287,0.80523,-0.97631,0.28783,0.25953,-0.21712,0.40148,non-user
945,-0.95197,0.48246,-0.61113,-0.28519,-0.31685,1.60383,-0.43999,0.44585,0.59042,0.41594,0.19268,0.07987,non-user
946,-0.07854,-0.48246,-1.7379,-0.28519,-0.31685,-0.05188,-0.57545,0.88309,0.43852,-0.78155,-0.21712,0.07987,non-user
947,0.49788,-0.48246,-0.61113,-0.57009,-0.31685,-0.79151,-0.30033,-0.58331,-0.60633,0.25953,-0.71126,-0.52593,non-user
948,1.09449,0.48246,1.16365,0.96082,-0.31685,-0.92104,0.00332,-0.71727,0.13136,0.93949,-0.71126,0.40148,non-user
949,0.49788,0.48246,1.16365,0.96082,-0.31685,-0.58016,1.45421,-1.27553,1.61108,-0.40581,1.29221,1.2247,user
950,-0.95197,-0.48246,-0.61113,-0.28519,-0.31685,-0.24649,-1.09207,0.29338,-0.45321,-1.0145,-1.37983,0.7654,non-user
951,1.82213,-0.48246,1.16365,0.96082,-0.31685,-0.79151,-0.30033,0.29338,0.28783,1.46191,-0.21712,-0.84637,user
952,-0.95197,0.48246,-2.43591,0.96082,-0.31685,0.13606,1.58487,1.88511,1.2861,-0.00665,1.29221,0.7654,user
953,-0.95197,-0.48246,-1.22751,0.96082,-0.31685,0.31287,0.80523,-0.01928,-0.91699,1.13407,0.52975,0.7654,non-user
954,-0.95197,-0.48246,-0.61113,0.96082,-0.31685,-0.14882,-0.43999,-0.71727,-0.76096,-1.64101,1.29221,0.7654,user
955,1.09449,-0.48246,-0.05921,0.21128,-0.31685,-0.46725,0.00332,-0.31776,-1.21213,0.93949,-0.71126,0.40148,non-user
956,0.49788,0.48246,0.45468,0.96082,-0.31685,1.02119,0.63779,1.24033,0.13136,0.25953,0.52975,0.40148,non-user
957,1.09449,0.48246,1.16365,0.96082,-0.31685,0.22393,-0.69509,-0.31776,-0.30172,-0.52745,-0.71126,-0.84637,non-user
958,-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,0.13606,0.63779,1.88511,1.2861,-0.27607,-1.37983,0.40148,non-user
959,-0.07854,-0.48246,-2.43591,0.96082,-0.31685,0.22393,-0.94779,-1.42424,-0.76096,-0.27607,-0.21712,-0.21575,non-user
960,-0.95197,0.48246,0.45468,0.96082,-0.31685,-2.42317,0.16767,-1.82919,2.75696,-0.89891,-2.55524,-0.84637,non-user
961,0.49788,-0.48246,-0.05921,-0.57009,-0.31685,0.41667,-1.23177,0.14143,-0.15487,0.58489,0.52975,0.07987,user
962,1.09449,0.48246,-0.05921,0.96082,-0.31685,0.04257,0.63779,-1.68062,-1.07533,-0.00665,-0.71126,-1.18084,non-user
963,0.49788,-0.48246,-0.61113,0.96082,-0.31685,1.23461,0.80523,0.88309,-0.15487,1.13407,0.88113,0.7654,user
964,1.09449,0.48246,1.16365,0.96082,-0.31685,-0.05188,0.00332,0.14143,0.94156,0.93949,0.19268,0.40148,non-user
965,-0.07854,0.48246,0.45468,0.96082,-0.31685,-0.14882,-1.09207,-1.68062,0.94156,0.7583,-0.71126,-2.07848,non-user
966,-0.95197,-0.48246,-1.7379,0.24923,-0.31685,-0.05188,-1.92173,1.65653,-0.01729,-0.40581,-0.71126,-0.52593,user
967,-0.95197,-0.48246,-0.61113,-0.28519,-0.31685,-0.67825,0.63779,-0.01928,-1.21213,-0.78155,-0.21712,0.7654,user
968,1.09449,0.48246,0.45468,0.96082,-0.31685,-0.67825,0.32197,-0.45174,0.43852,-0.00665,0.19268,-0.21575,non-user
